recipe_id;title;url;ingredients;SUSTAINABILITY
29406;"All Natural Cherry Preserves";https://recipeland.com/recipe/v/all-natural-cherry-preserves-321;"cherry,cane sugar";HIGH
35818;"Muddled Cherry Syrup";http://www.food.com/recipe/muddled-cherry-syrup-457200;"cherry,cane sugar";HIGH
44218;"Sour Cherries";http://www.food.com/recipe/sour-cherries-516890;"cherry,cane sugar";HIGH
40888;"[Farmhouse Recipe] Anko for a Rustic Sweet Adzuki Bean Soup";https://cookpad.com/us/recipes/146657-farmhouse-recipe-anko-for-a-rustic-sweet-adzuki-bean-soup;"beans,cane sugar";HIGH
47289;"Kefir Smoothie (With Variations)";http://www.food.com/recipe/kefir-smoothie-with-variations-319869;"strawberry,peach,orange juice";HIGH
27138;"Tres-en-Uno (Three-in-One)";http://allrecipes.com/recipe/tres-en-uno-three-in-one/;"orange juice,cane sugar,beetroot,carrot";HIGH
24118;"Dried Fruit Roll-Ups";http://www.food.com/recipe/dried-fruit-roll-ups-658;"nectarines,plum,peach,cane sugar";HIGH
7958;"Orange Cranberry Juice";http://www.epicurious.com/recipes/food/views/orange-cranberry-juice-201147;"cranberry,orange juice";HIGH
15891;"Sunrise Smoothie";http://www.foodnetwork.com/recipes/ina-garten/sunrise-smoothie-recipe.html;"watermelon,strawberry,peach,orange juice";HIGH
46769;"Ina Garten's Smoothie";http://www.food.com/recipe/ina-gartens-smoothie-282530;"watermelon,strawberry,peach,orange juice";HIGH
38202;"Apple Pear Butter Recipe";http://cookeatshare.com/recipes/apple-pear-butter-67496;"pear,mineral water,apple,orange juice,cane sugar";HIGH
2815;"Apple-Pear Butter";https://recipeland.com/recipe/v/apple-pear-butter-3550;"pear,mineral water,apple,orange juice,cane sugar";HIGH
7968;"Blackberry Cocktail Recipe";http://cookeatshare.com/recipes/blackberry-cocktail-86336;blackberry,cherry;HIGH
34767;"My Ham Glaze";http://www.food.com/recipe/my-ham-glaze-113882;"cane sugar,apricot,orange juice";HIGH
38414;"Sunset Watermelon Popsicles";http://www.food.com/recipe/sunset-watermelon-popsicles-128816;"watermelon,orange juice,cane sugar";HIGH
38386;"plum sorbet";http://www.food.com/recipe/plum-sorbet-33865;"plum,orange juice,cane sugar";HIGH
10622;"Fruit Salsa Romanoff";http://www.food.com/recipe/fruit-salsa-romanoff-370071;"plum,orange juice,cane sugar";HIGH
46463;"Basic Koshi-An (Smooth Sweet Bean Paste)";https://cookpad.com/us/recipes/152036-basic-koshi-an-smooth-sweet-bean-paste;"green bean,cane sugar";HIGH
40104;"Anko (sweet red bean paste)";https://cookpad.com/us/recipes/359362-anko-sweet-red-bean-paste;"green bean,cane sugar";HIGH
40545;"2 Ingredient No Knead Beer Bread";http://www.food.com/recipe/2-ingredient-no-knead-beer-bread-455569;"whole wheat flour,beer";HIGH
47254;"E-Z Peach Butter";http://www.food.com/recipe/e-z-peach-butter-253988;"peach,orange juice,cane sugar";HIGH
36157;"Peach Salad";http://www.food.com/recipe/peach-salad-413100;"peach,orange juice,cane sugar";HIGH
14003;"Assaleeak (Eskimo Fry Bread) Recipe";http://cookeatshare.com/recipes/assaleeak-eskimo-fry-bread-71218;"wheat plain flour,cane sugar";HIGH
16401;"Peach-Pineapple-Orange Marmalade";http://www.food.com/recipe/peach-pineapple-orange-marmalade-385427;"peach,pineapple,orange juice,cane sugar";HIGH
12048;"Brandied Fruit Recipe";http://cookeatshare.com/recipes/brandied-fruit-91074;"cherry,apricot,peach,pineapple,cane sugar";HIGH
39407;"Mashed Sweet Potato Cakes";https://cookpad.com/us/recipes/148163-mashed-sweet-potato-cakes;"sweet potato,wheat plain flour,cane sugar";HIGH
48440;"Green On Green Coleslaw Recipe";http://cookeatshare.com/recipes/green-on-green-coleslaw-50798;cabagge,vegetables,pepper;HIGH
35470;"Peach Praline Pie Recipe";http://cookeatshare.com/recipes/peach-praline-pie-40705;"wheat plain flour,peach,cane sugar";HIGH
38751;"What Me Worry?";http://www.food.com/recipe/what-me-worry-139468;tomato,beer;HIGH
28716;"Tomato Beer";http://www.food.com/recipe/tomato-beer-247780;tomato,beer;HIGH
17446;"Red Eye";http://www.food.com/recipe/red-eye-482625;tomato,beer;HIGH
11947;"Strawberry Conserve";http://www.food.com/recipe/strawberry-conserve-481869;"strawberry,cane sugar";HIGH
12114;"Sugared Strawberries";http://www.epicurious.com/recipes/food/views/sugared-strawberries-372948;"strawberry,cane sugar";HIGH
8460;"Easy Strawberry Preserves Recipe";http://cookeatshare.com/recipes/easy-strawberry-preserves-21733;"strawberry,cane sugar";HIGH
8556;"Fresh Fruit Puree";http://cooking.nytimes.com/recipes/1276;"strawberry,cane sugar";HIGH
9010;"Strawberry Leather";http://www.food.com/recipe/strawberry-leather-312879;"strawberry,cane sugar";HIGH
4276;"Strawberry Jam";http://www.epicurious.com/recipes/food/views/strawberry-jam-103595;"strawberry,cane sugar";HIGH
15059;"How a nervous breakdown led to the best jam in the world";http://www.lovefood.com/guide/recipes/21472/making-jam-to-recover-from-nervous-breakdown-strawberry-jam-recipe;"strawberry,cane sugar";HIGH
16307;"Frosty Tropical Pops";http://www.kraftrecipes.com/recipes/frosty-tropical-pops-113465.aspx;"strawberry,cane sugar";HIGH
16319;"Super Easy Microwave Strawberry Jam";http://allrecipes.com/recipe/super-easy-microwave-strawberry-jam/;"strawberry,cane sugar";HIGH
7160;"Strawberries in Syrup";http://www.foodnetwork.com/recipes/strawberries-in-syrup-recipe.html;"strawberry,cane sugar";HIGH
28782;"Macerated Strawberries";http://tastykitchen.com/recipes/desserts/macerated-strawberries/;"strawberry,cane sugar";HIGH
29347;"Sweetened Strawberries";http://www.epicurious.com/recipes/food/views/sweetened-strawberries-103295;"strawberry,cane sugar";HIGH
35871;"Sweet Strawberries";https://cookpad.com/us/recipes/336227-sweet-strawberries;"strawberry,cane sugar";HIGH
35879;"Frosty Tropical Pops";http://www.kraftrecipes.com/recipes/frosty-tropical-pops-126864.aspx;"strawberry,cane sugar";HIGH
35981;"The Simplest Strawberry Jam";http://www.food.com/recipe/the-simplest-strawberry-jam-518583;"strawberry,cane sugar";HIGH
20941;"Nana Martins Strawberry Jam";http://tastykitchen.com/recipes/canning/nana-martine28099s-strawberry-jam/;"strawberry,cane sugar";HIGH
34442;"My Mother's Strawberry Jam";http://www.epicurious.com/recipes/food/views/my-mothers-strawberry-jam-354590;"strawberry,cane sugar";HIGH
38951;"Old-Fashioned Strawberry Preserves";http://www.epicurious.com/recipes/food/views/old-fashioned-strawberry-preserves-1906;"strawberry,cane sugar";HIGH
39057;"Roasted Strawberries";http://www.food.com/recipe/roasted-strawberries-128446;"strawberry,cane sugar";HIGH
25275;"Frosty Strawberry Pops";http://www.kraftrecipes.com/recipes/frosty-strawberry-pops-87769.aspx;"strawberry,cane sugar";HIGH
26683;"Mom's Simple & Sweet Strawberry Sauce";http://www.food.com/recipe/moms-simple-sweet-strawberry-sauce-110345;"strawberry,cane sugar";HIGH
26948;"Sweetened Strawberries";http://www.epicurious.com/recipes/food/views/sweetened-strawberries-383211;"strawberry,cane sugar";HIGH
27793;"Roasted Strawberries";http://tastykitchen.com/recipes/desserts/roasted-strawberries/;"strawberry,cane sugar";HIGH
46183;"Frozen Swiss Strawberries";http://www.food.com/recipe/frozen-swiss-strawberries-455392;"cane sugar,strawberry";HIGH
46655;"Strawberries in Syrup";http://www.food.com/recipe/strawberries-in-syrup-221277;"strawberry,cane sugar";HIGH
47204;"Strawberry Jam";http://www.food.com/recipe/strawberry-jam-65892;"strawberry,cane sugar";HIGH
43061;"Strawberry Popsicles";http://tastykitchen.com/recipes/desserts/strawberry-popsicles/;"strawberry,cane sugar";HIGH
44737;"Candied Strawberries";http://www.food.com/recipe/candied-strawberries-232776;"strawberry,cane sugar";HIGH
48641;"Strawberry Sorbet";http://www.delish.com/cooking/recipe-ideas/recipes/a43312/strawberry-sorbet-recipe/;"strawberry,cane sugar";HIGH
50293;"Simple Strawberry Sauce";http://allrecipes.com/recipe/simple-strawberry-sauce/;"strawberry,cane sugar";HIGH
27072;"Redneck Mimosa";http://www.epicurious.com/recipes/food/views/redneck-mimosa-201057;"beer,orange juice";HIGH
27837;"Peaches and Cream Frozen Pops";http://www.food.com/recipe/peaches-and-cream-frozen-pops-491656;"almond milk,cane sugar,peach";HIGH
20051;"Blueberry Fruit Rolls Recipe";http://cookeatshare.com/recipes/blueberry-fruit-rolls-87977;blueberry;HIGH
43254;"Blueberry Limeade Recipe";http://cookeatshare.com/recipes/blueberry-limeade-88086;blueberry;HIGH
47199;"Coconut Syrup Brown Sugar";http://tastykitchen.com/recipes/homemade-ingredients/coconut-syrup-brown-sugar/;"cane sugar,cane sugar";HIGH
18340;"Creme Brulee Sugar";http://www.food.com/recipe/cr-me-brul-e-sugar-206358;"cane sugar,cane sugar";HIGH
19761;"Brown Sugar";http://tastykitchen.com/recipes/homemade-ingredients/brown-sugar/;"cane sugar,cane sugar";HIGH
3179;"Mango Chutney Recipe";http://cookeatshare.com/recipes/mango-chutney-16730;"cane sugar,cane sugar";HIGH
10626;"Regular Old Fruit Bowl";http://www.food.com/recipe/regular-old-fruit-bowl-224670;watermelon,melon,pineapple,melon;HIGH
35421;"Bean Salad";http://www.food.com/recipe/bean-salad-341264;"onion,beans kidney,green bean,cane sugar";HIGH
15740;"Apple Butter VI";http://allrecipes.com/recipe/apple-butter-vi/;"cane sugar,apple,cane sugar";HIGH
27500;"Chilled Strawberry Soup";https://cookpad.com/us/recipes/337647-chilled-strawberry-soup;"grapes,strawberry,cane sugar";HIGH
3213;"Lazy Irish Beer Bread";http://www.food.com/recipe/lazy-irish-beer-bread-14988;"wheat plain flour,wheat plain flour,cane sugar";HIGH
7922;"Easy Candied Cranberries";http://www.food.com/recipe/easy-candied-cranberries-279393;"cranberry,cane sugar";HIGH
8626;"Baked Cranberries";http://www.food.com/recipe/baked-cranberries-194303;"cranberry,cane sugar";HIGH
9810;"Candied Cranberries";http://www.food.com/recipe/candied-cranberries-466614;"cranberry,cane sugar";HIGH
38818;"Oven Baked Whole Cranberry-Caramel Sauce";http://www.food.com/recipe/oven-baked-whole-cranberry-caramel-sauce-139975;"cane sugar,cranberry";HIGH
7637;"Plum-Strawberry Jam";http://www.epicurious.com/recipes/food/views/plum-strawberry-jam-379679;"plum,strawberry,cane sugar";HIGH
6778;"Blackberry Jam Recipe";http://cookeatshare.com/recipes/blackberry-jam-86455;"blackberry,cane sugar";HIGH
7200;"Raspberry Jam";http://www.food.com/recipe/raspberry-jam-35192;"raspberry,cane sugar";HIGH
2994;"Old-Fashioned Raspberry Jam";http://www.epicurious.com/recipes/food/views/old-fashioned-raspberry-jam-230700;"raspberry,cane sugar";HIGH
5453;"Sugared Raspberries";http://www.food.com/recipe/sugared-raspberries-120345;"raspberry,cane sugar";HIGH
14339;"Raspberry Jam";http://www.epicurious.com/recipes/food/views/raspberry-jam-390422;"raspberry,cane sugar";HIGH
15010;"Blackberry Jam";http://www.food.com/recipe/blackberry-jam-10397;"blackberry,cane sugar";HIGH
16972;"Blackberry/Apple Jelly Recipe";http://cookeatshare.com/recipes/blackberry-apple-jelly-86228;"blackberry,cane sugar";HIGH
12249;"Small Batch Blackberry Jam";http://www.food.com/recipe/small-batch-blackberry-jam-381076;"blackberry,cane sugar";HIGH
12582;"Blackberry Coulis Martha Stewart Living Recipe";http://cookeatshare.com/recipes/blackberry-coulis-martha-stewart-living-86357;"blackberry,cane sugar";HIGH
9463;"Old Fashioned Raspberry Jam";http://tastykitchen.com/recipes/canning/old-fashioned-raspberry-jam/;"raspberry,cane sugar";HIGH
11156;"Fresh Raspberry Sauce, Easy! Pleasy! Sugar Free.";http://www.food.com/recipe/fresh-raspberry-sauce-easy-pleasy-sugar-free-341185;"raspberry,cane sugar";HIGH
17597;"Blackberry Jam Without Added Pectin Recipe";http://cookeatshare.com/recipes/blackberry-jam-without-added-pectin-86478;"blackberry,cane sugar";HIGH
46126;"Raspberry Sauce";http://tastykitchen.com/recipes/condiments/raspberry-sauce-2/;"raspberry,cane sugar";HIGH
46424;"Raspberry Jam";https://cookpad.com/us/recipes/142955-raspberry-jam;"raspberry,cane sugar";HIGH
46806;"Blackberry Coulis Recipe";http://cookeatshare.com/recipes/blackberry-coulis-86355;"blackberry,cane sugar";HIGH
47668;"Raspberry Jam";http://www.epicurious.com/recipes/food/views/raspberry-jam-389762;"raspberry,cane sugar";HIGH
47722;"Raspberry Sauce";http://www.epicurious.com/recipes/food/views/raspberry-sauce-101370;"raspberry,cane sugar";HIGH
43799;"Hughs Prizewinning Raspberry Fridge Jam";http://www.epicurious.com/recipes/food/views/hugh-s-prizewinning-raspberry-fridge-jam-389326;"raspberry,cane sugar";HIGH
45719;"Blackberry Jelly Recipe";http://cookeatshare.com/recipes/blackberry-jelly-86482;"blackberry,cane sugar";HIGH
48912;"Raspberry Puree";http://cooking.nytimes.com/recipes/4524;"raspberry,cane sugar";HIGH
50620;"Raspberry Coulis";http://cooking.nytimes.com/recipes/5347;"raspberry,cane sugar";HIGH
41656;"6-Minute Raspberry Jam (With Variations)";http://www.food.com/recipe/6-minute-raspberry-jam-with-variations-301951;"raspberry,cane sugar";HIGH
38289;"Blackberry Puree";http://www.food.com/recipe/blackberry-pur-e-248140;"blackberry,cane sugar";HIGH
34623;"Homemade Berry Syrup (For Pancakes!)";http://www.food.com/recipe/homemade-berry-syrup-for-pancakes-62652;"raspberry,cane sugar";HIGH
37062;"Raspberry Jelly";http://www.epicurious.com/recipes/food/views/raspberry-jelly-103944;"raspberry,cane sugar";HIGH
22777;"Raspberry Jam";http://tastykitchen.com/recipes/canning/raspberry-jam/;"raspberry,cane sugar";HIGH
26627;"Whipped Raspberry Instant Pudding";http://allrecipes.com/recipe/whipped-raspberry-instant-pudding/;"raspberry,cane sugar";HIGH
27452;"Blackberry Puree";http://www.epicurious.com/recipes/food/views/blackberry-puree-5187;"blackberry,cane sugar";HIGH
27736;"Blackberry Jam Without Added Pectin";http://tastykitchen.com/recipes/canning/blackberry-jam-without-added-pectin/;"blackberry,cane sugar";HIGH
33124;"Stress-Free Raspberry Jam";http://cooking.nytimes.com/recipes/363;"raspberry,cane sugar";HIGH
33762;"Blackberry Coulis Recipe";http://www.chowhound.com/recipes/blackberry-coulis-10660;"blackberry,cane sugar";HIGH
23147;"Fresh Raspberry Jam";http://www.food.com/recipe/fresh-raspberry-jam-70806;"raspberry,cane sugar";HIGH
37850;"Mums Black Currant Jam";http://www.epicurious.com/recipes/food/views/mum-s-black-currant-jam-389325;"currant,cane sugar";HIGH
48125;"Black Currant Sorbet";http://cooking.nytimes.com/recipes/1012689;"currant,cane sugar";HIGH
5271;"Blackberry-Raspberry Sauce";http://www.epicurious.com/recipes/food/views/blackberry-raspberry-sauce-231319;blackberry,raspberry;HIGH
41741;"Blackberry And Apple Cheese Recipe";http://cookeatshare.com/recipes/blackberry-and-apple-cheese-86176;"blackberry,apple,cane sugar";HIGH
6887;"Oatmeal Flour";http://www.food.com/recipe/oatmeal-flour-165437;"oat,wheat plain flour";HIGH
22122;"Louisiana Green Beans Recipe";http://cookeatshare.com/recipes/louisiana-green-beans-15335;"tomato,onion,green bean,pepper,celery";HIGH
27089;"Candied Jalapenos";http://allrecipes.com/recipe/candied-jalapenos/;"jalapeno pepper,cane sugar";HIGH
7965;"Beer Batter";https://cookpad.com/us/recipes/362223-beer-batter;"beer,wheat plain flour";HIGH
2651;"Beer Batter For Shrimp And Vegetables Recipe";http://cookeatshare.com/recipes/beer-batter-for-shrimp-and-vegetables-82871;"beer,wheat plain flour";HIGH
30635;"Grape-Black Currant Granita";http://www.foodnetwork.com/recipes/food-network-kitchens/grape-black-currant-granita.html;"currant,grapes,cane sugar";HIGH
36149;"Strawberries in Orange Juice";http://www.epicurious.com/recipes/food/views/strawberries-in-orange-juice-387277;"strawberry,orange juice,cane sugar";HIGH
40530;"Strawberry Compote with Blood Orange Juice";http://www.epicurious.com/recipes/food/views/strawberry-compote-with-blood-orange-juice-107953;"strawberry,orange juice,cane sugar";HIGH
14981;"Strawberry Orange Sauce";http://www.epicurious.com/recipes/food/views/strawberry-orange-sauce-391971;"strawberry,orange juice,cane sugar";HIGH
11086;"Strawberry Black Pepper Syrup";http://www.foodrepublic.com/recipes/strawberry-black-pepper-syrup-recipe/;"strawberry,orange juice,cane sugar";HIGH
4110;"Strawberry Coconut Salad";http://www.food.com/recipe/strawberry-coconut-salad-121959;"strawberry,pineapple,orange juice,cane sugar";HIGH
43308;"Pumpkin Plus Pet Bunny Rabbit Treats";http://www.food.com/recipe/pumpkin-plus-pet-bunny-rabbit-treats-410860;"oat,banana,wheat plain flour,mineral water,pumpkin";HIGH
37126;"Raspberry and Peach Compote";http://www.food.com/recipe/raspberry-and-peach-compote-178536;"raspberry,peach,cane sugar";HIGH
39226;"Raspberry-Peach Compote";http://www.epicurious.com/recipes/food/views/raspberry-peach-compote-109597;"raspberry,peach,cane sugar";HIGH
11169;"Raspberry Peach Jam";http://www.food.com/recipe/raspberry-peach-jam-518622;"raspberry,peach,cane sugar";HIGH
15882;"Peachy Keen Smoothie";http://www.food.com/recipe/peachy-keen-smoothie-112452;"raspberry,peach,cane sugar";HIGH
43009;"Fruit Twist Smoothie";http://www.food.com/recipe/fruit-twist-smoothie-54873;melon,raspberry,apricot,peach,honey;HIGH
41896;"Vanilla Roasted Strawberries";http://tastykitchen.com/recipes/desserts/vanilla-roasted-strawberries/;"strawberry,green bean,cane sugar";HIGH
12922;"Berry Bloody Smoothie";http://allrecipes.com/recipe/berry-bloody-smoothie/;"strawberry,raspberry,orange juice";HIGH
32179;"Peach and Strawberry Sorbet";http://allrecipes.com/recipe/peach-and-strawberry-sorbet/;"cane sugar,strawberry,peach,orange juice";HIGH
30863;"Syrup For Candied Sweet Potatoes Recipe";http://cookeatshare.com/recipes/syrup-for-candied-sweet-potatoes-59536;"sweet potato,cane sugar,orange juice,cane sugar";HIGH
31555;"Mock Raspberry Jam - Green Tomato Jam";http://online-cookbook.com/goto/cook/rpage/000826;"tomato,raspberry,cane sugar";HIGH
41533;"Raspberry (Or Strawberry or Blackberry) Tomato Jam";http://www.food.com/recipe/raspberry-or-strawberry-or-blackberry-tomato-jam-316664;"tomato,raspberry,cane sugar";HIGH
45594;""GREEN TOMATO JAM"";https://cookpad.com/us/recipes/342640-green-tomato-jam;"tomato,raspberry,cane sugar";HIGH
42679;"Super Cranberry Sauce";http://www.food.com/recipe/super-cranberry-sauce-196460;"cranberry,orange juice,cane sugar";HIGH
42830;"Cranberry Compote";http://www.foodnetwork.com/recipes/cranberry-compote-recipe.html;"cane sugar,cranberry,orange juice";HIGH
50844;"Cranberry Chutney";http://cooking.nytimes.com/recipes/1015039;"cranberry,orange juice,cane sugar";HIGH
29752;"Brandied Cranberry Sauce";http://www.kraftrecipes.com/recipes/brandied-cranberry-sauce-54435.aspx;"cranberry,orange juice,cane sugar";HIGH
30803;"Whole Cranberry Sauce- Baked";http://www.food.com/recipe/whole-cranberry-sauce-baked-511208;"cranberry,orange juice,cane sugar";HIGH
32544;"Whole Cranberry Orange Sauce";http://tastykitchen.com/recipes/holidays/whole-cranberry-orange-sauce/;"cranberry,orange juice,cane sugar";HIGH
32823;"Cranberry Sauce";http://www.food.com/recipe/cranberry-sauce-266867;"cranberry,orange juice,cane sugar";HIGH
